"pitcher1","pitcher2","similarity"
"Ivan Nova","Adam Wainwright",1.92308748588015
"Jhoulys Chacin","Adam Wainwright",1.45583274581115
"Carlos Carrasco","Adam Wainwright",1.73348268838327
"Jeremy Hellickson","Adam Wainwright",1.98122340721865
"Andrew Cashner","Adam Wainwright",2.05308173057052
"Craig Stammen","Adam Wainwright",1.68656286413373
"Matt Garza","Adam Wainwright",1.27208569185069
"J. C. Ramirez","Adam Wainwright",1.40707353808853
"Michael Pineda","Adam Wainwright",1.59389113539949
"Chris Tillman","Adam Wainwright",1.40972283121172
"Chris Archer","Adam Wainwright",1.86482135076395
"Kyle Gibson","Adam Wainwright",1.68120080886163
"Alex Cobb","Adam Wainwright",1.44768117159877
"Jeff Samardzija","Adam Wainwright",1.72367491508378
"Chase Anderson","Adam Wainwright",1.73326626120243
"Brad Peacock","Adam Wainwright",1.22127254819359
"Wily Peralta","Adam Wainwright",1.83889767323088
"Yu Darvish","Adam Wainwright",1.22076927702543
"Danny Salazar","Adam Wainwright",2.35480681159633
"Matt Harvey","Adam Wainwright",2.00050103993393
"Jimmy Nelson","Adam Wainwright",1.61338282244023
"Rick Porcello","Adam Wainwright",1.30005786000607
"Jordan Zimmermann","Adam Wainwright",1.36563643919282
"Julio Teheran","Adam Wainwright",1.44668806507055
"Matt Shoemaker","Adam Wainwright",2.09904022092262
"Tim Adleman","Adam Wainwright",1.72572286246527
"Erasmo Ramirez","Adam Wainwright",2.10392029600825
"Tyler Chatwood","Adam Wainwright",1.73306640931448
"Gerrit Cole","Adam Wainwright",1.93370891700276
"Sonny Gray","Adam Wainwright",1.33809177850684
"Kyle Hendricks","Adam Wainwright",2.11960021841302
"Tom Koehler","Adam Wainwright",1.17534016304659
"Alex Meyer","Adam Wainwright",1.76269656611738
"Jake Odorizzi","Adam Wainwright",2.0673349563339
"Tanner Roark","Adam Wainwright",1.44422229176548
"Stephen Strasburg","Adam Wainwright",1.70081965165809
"Trevor Bauer","Adam Wainwright",1.16758161396706
"Michael Lorenzen","Adam Wainwright",1.90159363920461
"Masahiro Tanaka","Adam Wainwright",1.44207781864402
"Zach Wheeler","Adam Wainwright",1.66055422769483
"Jose Urena","Adam Wainwright",2.12558436102466
"Mike Fiers","Adam Wainwright",1.3793532530215
"Mychal Givens","Adam Wainwright",2.23721327181571
"Ryan Tepera","Adam Wainwright",1.87188279652071
"Dan Straily","Adam Wainwright",1.8213948206282
"Marcus Stroman","Adam Wainwright",1.7463002265406
"Parker Bridwell","Adam Wainwright",1.37710868817869
"Mike Foltynewicz","Adam Wainwright",1.67019858405353
"Kevin Gausman","Adam Wainwright",2.42358388484008
"Jon Gray","Adam Wainwright",1.74434608056106
"Jameson Taillon","Adam Wainwright",1.60612108455053
"Vince Velasquez","Adam Wainwright",1.79965912181867
"Taijuan Walker","Adam Wainwright",1.60437642392389
"Trevor Williams","Adam Wainwright",1.94148330209498
"Carlos Martinez","Adam Wainwright",2.11694815388916
"Jacob deGrom","Adam Wainwright",1.80562004410083
"Jerad Eickhoff","Adam Wainwright",1.00410709768779
"Nick Pivetta","Adam Wainwright",1.63819664913917
"Dylan Bundy","Adam Wainwright",1.47000042435442
"Mike Clevinger","Adam Wainwright",1.3592334999163
"Jharel Cotton","Adam Wainwright",2.10505905441676
"Michael Fulmer","Adam Wainwright",2.32697727285721
"Daniel Gossett","Adam Wainwright",1.23978550521897
"Joe Musgrove","Adam Wainwright",1.30485839126172
"Aaron Nola","Adam Wainwright",1.31609746761067
"Luis Perdomo","Adam Wainwright",1.98747661450842
"Rafael Montero","Adam Wainwright",1.70960219314991
"Jacob Faria","Adam Wainwright",1.93353486758294
"Robert Gsellman","Adam Wainwright",2.01080147909203
"Nick Martinez","Adam Wainwright",1.66760809172779
"Joe Biagini","Adam Wainwright",1.48479264021364
"Seth Lugo","Adam Wainwright",1.30192852227123
"Corey Knebel","Adam Wainwright",1.8532064545171
"Michael Wacha","Adam Wainwright",1.83086521466225
"German Marquez","Adam Wainwright",1.54680599563854
"Lance McCullers","Adam Wainwright",1.66184378964599
"Jose Berrios","Adam Wainwright",1.60828259774416
"Luis Castillo","Adam Wainwright",2.55733264164937
"Antonio Senzatela","Adam Wainwright",1.84620452164392
"Luis Severino","Adam Wainwright",2.02381433686991
"Kenta Maeda","Adam Wainwright",1.21864417198951
"Chad Kuhl","Adam Wainwright",2.1673954602965
"Zack Godley","Adam Wainwright",1.41632965237129
"Austin Pruitt","Adam Wainwright",1.24455495320609
"Jeff Hoffman","Adam Wainwright",1.53111957277258
"Dinelson Lamet","Adam Wainwright",1.64360142974553
"Jesse Hahn","Adam Wainwright",1.5169687826342
"Zach Davies","Adam Wainwright",1.70418505929155
"Scott Feldman","Adam Wainwright",0.81915718566808
"Mike Leake","Adam Wainwright",1.6808724134321
"Trevor Cahill","Adam Wainwright",1.5566172008501
"Kendall Graveman","Adam Wainwright",2.43542089073523
"Jake Arrieta","Adam Wainwright",1.59155972550911
"Joe Ross","Adam Wainwright",1.64291196082829
"Mike Pelfrey","Adam Wainwright",1.62154420121995
"Bartolo Colon","Zack Greinke",1.77415674350421
"Bronson Arroyo","Zack Greinke",1.88635431250889
"R. A. Dickey","Zack Greinke",2.02006380593874
"John Lackey","Zack Greinke",0.804945184005021
"Adam Wainwright","Zack Greinke",1.15776880396435
"Zack Greinke","Zack Greinke",0
"Ervin Santana","Zack Greinke",0.956848927684334
"Matt Cain","Zack Greinke",0.988960059737283
"Felix Hernandez","Zack Greinke",0.970974516715781
"Yusmeiro Petit","Zack Greinke",0.972681885169141
"Justin Verlander","Zack Greinke",1.35195712941463
"Ubaldo Jimenez","Zack Greinke",1.20734964705927
"Jason Hammel","Zack Greinke",1.03363251212
"Anibal Sanchez","Zack Greinke",0.813688398989424
"Brandon McCarthy","Zack Greinke",1.04339311116031
"Ricky Nolasco","Zack Greinke",0.972528957509999
"Jesse Chavez","Zack Greinke",0.770427233415925
"Corey Kluber","Zack Greinke",1.08577310585965
"James Shields","Zack Greinke",0.947861115815676
"Carlos Torres","Zack Greinke",1.16547102206925
"Edinson Volquez","Zack Greinke",1.46150339890577
"Charlie Morton","Zack Greinke",1.65127428869836
"Yovani Gallardo","Zack Greinke",0.871423041615137
"Ian Kennedy","Zack Greinke",1.13173029931747
"Max Scherzer","Zack Greinke",0.849258898129113
"Miguel Gonzalez","Zack Greinke",0.894523380166151
"Johnny Cueto","Zack Greinke",1.16239210962696
"Lance Lynn","Zack Greinke",1.35613295435525
"Josh Tomlin","Zack Greinke",0.994705937700644
"Marco Estrada","Zack Greinke",1.69522239460433
"Ivan Nova","Zack Greinke",1.55233740421286
"Jhoulys Chacin","Zack Greinke",1.2007932984163
"Carlos Carrasco","Zack Greinke",1.05226445826532
"Jeremy Hellickson","Zack Greinke",1.35473270609151
"Andrew Cashner","Zack Greinke",1.34993610080889
"Craig Stammen","Zack Greinke",1.18994531478095
"Matt Garza","Zack Greinke",0.580205751624112
"J. C. Ramirez","Zack Greinke",1.37182259509451
"Michael Pineda","Zack Greinke",1.10665228353514
"Chris Tillman","Zack Greinke",0.680430167469241
"Chris Archer","Zack Greinke",1.34008647586193
"Kyle Gibson","Zack Greinke",0.894568062370166
"Alex Cobb","Zack Greinke",1.28085929912277
"Jeff Samardzija","Zack Greinke",1.14090707094186
"Chase Anderson","Zack Greinke",1.09410388980636
"Brad Peacock","Zack Greinke",1.15639837936344
"Wily Peralta","Zack Greinke",1.25079655330102
"Yu Darvish","Zack Greinke",1.11482280885434
"Danny Salazar","Zack Greinke",1.51961983819016
"Matt Harvey","Zack Greinke",1.25558998450599
"Jimmy Nelson","Zack Greinke",1.13001113709516
"Rick Porcello","Zack Greinke",0.843311969088812
"Jordan Zimmermann","Zack Greinke",0.872551135026436
"Julio Teheran","Zack Greinke",0.884048084173778
"Matt Shoemaker","Zack Greinke",1.37219783870136
"Tim Adleman","Zack Greinke",1.04682812215945
"Erasmo Ramirez","Zack Greinke",1.4311490279018
"Tyler Chatwood","Zack Greinke",1.02060293226372
"Gerrit Cole","Zack Greinke",1.3350558606762
"Sonny Gray","Zack Greinke",0.957590728311825
"Kyle Hendricks","Zack Greinke",1.62092527291778
"Tom Koehler","Zack Greinke",0.931492030042188
"Alex Meyer","Zack Greinke",1.52620044920737
"Jake Odorizzi","Zack Greinke",1.2530407045923
"Tanner Roark","Zack Greinke",0.862686482674662
"Stephen Strasburg","Zack Greinke",1.24785117160798
"Trevor Bauer","Zack Greinke",1.20990043237029
"Michael Lorenzen","Zack Greinke",1.40423674640435
"Masahiro Tanaka","Zack Greinke",0.958124416688889
"Zach Wheeler","Zack Greinke",1.13245430040061
"Jose Urena","Zack Greinke",1.55957033059408
"Mike Fiers","Zack Greinke",1.07247567796166
"Mychal Givens","Zack Greinke",1.57378942343296
"Ryan Tepera","Zack Greinke",1.41022516880332
"Dan Straily","Zack Greinke",0.880501913857425
"Marcus Stroman","Zack Greinke",1.3803380109163
"Parker Bridwell","Zack Greinke",0.831925240011968
"Mike Foltynewicz","Zack Greinke",1.01257262141956
"Kevin Gausman","Zack Greinke",1.6366721855432
"Jon Gray","Zack Greinke",1.28541287064057
"Jameson Taillon","Zack Greinke",1.40327482722501
"Vince Velasquez","Zack Greinke",1.07380020663881
"Taijuan Walker","Zack Greinke",0.80684877453308
"Trevor Williams","Zack Greinke",1.28535884324799
"Carlos Martinez","Zack Greinke",1.44391062779408
"Jacob deGrom","Zack Greinke",1.05419005010139
"Jerad Eickhoff","Zack Greinke",1.10660095621339
"Nick Pivetta","Zack Greinke",1.03928076826457
"Dylan Bundy","Zack Greinke",0.621091649939168
"Mike Clevinger","Zack Greinke",0.739203579886388
"Jharel Cotton","Zack Greinke",1.19377093950651
"Michael Fulmer","Zack Greinke",1.52604709770039
"Daniel Gossett","Zack Greinke",0.523802881780068
"Joe Musgrove","Zack Greinke",0.806530099065165
"Aaron Nola","Zack Greinke",1.28058081908868
"Luis Perdomo","Zack Greinke",1.55775341111904
"Rafael Montero","Zack Greinke",1.10496217458849
"Jacob Faria","Zack Greinke",0.913353949702893
"Robert Gsellman","Zack Greinke",1.41148293807073
"Nick Martinez","Zack Greinke",1.12164899711683
"Joe Biagini","Zack Greinke",1.19586084935095
"Seth Lugo","Zack Greinke",0.999693923426963
"Corey Knebel","Zack Greinke",1.71233540763041
"Michael Wacha","Zack Greinke",1.05739908943338
"German Marquez","Zack Greinke",1.18783958525317
"Lance McCullers","Zack Greinke",1.67290972897192
"Jose Berrios","Zack Greinke",1.17226867481644
"Luis Castillo","Zack Greinke",1.78280251214883
"Antonio Senzatela","Zack Greinke",1.2374371522541
"Luis Severino","Zack Greinke",1.37690140504628
"Kenta Maeda","Zack Greinke",0.743716129599788
"Chad Kuhl","Zack Greinke",1.53142181932148
"Zack Godley","Zack Greinke",1.25195475930155
"Austin Pruitt","Zack Greinke",0.734756570436086
"Jeff Hoffman","Zack Greinke",1.18890371867393
"Dinelson Lamet","Zack Greinke",1.07201559962764
"Jesse Hahn","Zack Greinke",1.28955967925248
"Zach Davies","Zack Greinke",1.31586773212135
"Scott Feldman","Zack Greinke",1.04665567501868
"Mike Leake","Zack Greinke",1.27863242801192
"Trevor Cahill","Zack Greinke",1.33647634981754
"Kendall Graveman","Zack Greinke",1.84385183578656
"Jake Arrieta","Zack Greinke",1.15783920665198
"Joe Ross","Zack Greinke",1.18625263377036
"Mike Pelfrey","Zack Greinke",1.43048546120041
"Bartolo Colon","Ervin Santana",1.60694213039576
"Bronson Arroyo","Ervin Santana",2.17317957864151
"R. A. Dickey","Ervin Santana",2.24967002824984
"John Lackey","Ervin Santana",0.94727191499746
"Adam Wainwright","Ervin Santana",1.70721715066265
"Zack Greinke","Ervin Santana",0.956848927684334
"Ervin Santana","Ervin Santana",0
"Matt Cain","Ervin Santana",1.44890613450385
"Felix Hernandez","Ervin Santana",1.43447070077778
"Yusmeiro Petit","Ervin Santana",0.948314869582336
"Justin Verlander","Ervin Santana",1.20054669397465
"Ubaldo Jimenez","Ervin Santana",1.13200317875264
"Jason Hammel","Ervin Santana",1.27369505682324
"Anibal Sanchez","Ervin Santana",0.92726819938817
"Brandon McCarthy","Ervin Santana",1.0772844001839
"Ricky Nolasco","Ervin Santana",1.50233831124964
"Jesse Chavez","Ervin Santana",1.19707503920125
"Corey Kluber","Ervin Santana",1.02891702773833
"James Shields","Ervin Santana",1.27257780631715
"Carlos Torres","Ervin Santana",1.20417486744025
"Edinson Volquez","Ervin Santana",1.66786826834631
"Charlie Morton","Ervin Santana",1.90251904483256
"Yovani Gallardo","Ervin Santana",0.703505030785904
"Ian Kennedy","Ervin Santana",1.17620422046032
"Max Scherzer","Ervin Santana",0.884172284957232
"Miguel Gonzalez","Ervin Santana",1.03481019209039
"Johnny Cueto","Ervin Santana",0.913762008710975
"Lance Lynn","Ervin Santana",1.18197709540528
"Josh Tomlin","Ervin Santana",1.39874119926168
"Marco Estrada","Ervin Santana",1.59788903198287
"Ivan Nova","Ervin Santana",1.54847866625676
"Jhoulys Chacin","Ervin Santana",1.31616681954357
"Carlos Carrasco","Ervin Santana",1.11480580819601
"Jeremy Hellickson","Ervin Santana",1.59444909035442
"Andrew Cashner","Ervin Santana",1.2589809654787
"Craig Stammen","Ervin Santana",1.33814839121058
"Matt Garza","Ervin Santana",0.766184623769308
"J. C. Ramirez","Ervin Santana",1.59920893389447
"Michael Pineda","Ervin Santana",0.923749386867087
"Chris Tillman","Ervin Santana",0.921122424082907
"Chris Archer","Ervin Santana",0.999462745785436
"Kyle Gibson","Ervin Santana",0.959849196126617
"Alex Cobb","Ervin Santana",1.54356340608457
"Jeff Samardzija","Ervin Santana",1.07067745891078
"Chase Anderson","Ervin Santana",1.02733027094841
"Brad Peacock","Ervin Santana",1.34478673016262
"Wily Peralta","Ervin Santana",0.79474046205463
"Yu Darvish","Ervin Santana",1.28542465326144
"Danny Salazar","Ervin Santana",1.48970428696178
"Matt Harvey","Ervin Santana",0.997833277883167
"Jimmy Nelson","Ervin Santana",1.04080754021678
"Rick Porcello","Ervin Santana",1.17077675089692
"Jordan Zimmermann","Ervin Santana",0.802467569030374
"Julio Teheran","Ervin Santana",1.08917251534471
"Matt Shoemaker","Ervin Santana",1.2916066116726
"Tim Adleman","Ervin Santana",1.22365090527055
"Erasmo Ramirez","Ervin Santana",1.24051283500352
"Tyler Chatwood","Ervin Santana",1.06655805766418
"Gerrit Cole","Ervin Santana",1.28314882610472
"Sonny Gray","Ervin Santana",1.26796102555949
"Kyle Hendricks","Ervin Santana",1.7323664527266
"Tom Koehler","Ervin Santana",0.975032495542568
"Alex Meyer","Ervin Santana",1.49588368028851
"Jake Odorizzi","Ervin Santana",1.0350121866572
"Tanner Roark","Ervin Santana",0.946880142253629
"Stephen Strasburg","Ervin Santana",1.25360747801147
"Trevor Bauer","Ervin Santana",1.36804501972731
"Michael Lorenzen","Ervin Santana",1.17617692879091
"Masahiro Tanaka","Ervin Santana",1.18386301880765
"Zach Wheeler","Ervin Santana",1.03205237424206
"Jose Urena","Ervin Santana",1.05863481742584
"Mike Fiers","Ervin Santana",1.62545506793865
"Mychal Givens","Ervin Santana",1.26632833890545
"Ryan Tepera","Ervin Santana",0.933244998323542
"Dan Straily","Ervin Santana",0.731500033268674
"Marcus Stroman","Ervin Santana",1.50817420668669
"Parker Bridwell","Ervin Santana",0.902256821476953
"Mike Foltynewicz","Ervin Santana",0.860959380818519
"Kevin Gausman","Ervin Santana",1.39459500162379
"Jon Gray","Ervin Santana",1.11994048753608
"Jameson Taillon","Ervin Santana",1.45344219233213
"Vince Velasquez","Ervin Santana",0.939085043327759
"Taijuan Walker","Ervin Santana",0.875944959593515
"Trevor Williams","Ervin Santana",1.12115616843726
"Carlos Martinez","Ervin Santana",1.39941086750666
"Jacob deGrom","Ervin Santana",0.866379133196831
"Jerad Eickhoff","Ervin Santana",1.30471218699335
"Nick Pivetta","Ervin Santana",0.97286353296006
"Dylan Bundy","Ervin Santana",0.7811486090663
"Mike Clevinger","Ervin Santana",0.992919929423362
"Jharel Cotton","Ervin Santana",1.11356258523516
"Michael Fulmer","Ervin Santana",1.2266340915086
"Daniel Gossett","Ervin Santana",0.819974010355341
"Joe Musgrove","Ervin Santana",1.1408237716304
"Aaron Nola","Ervin Santana",1.73754499612563
"Luis Perdomo","Ervin Santana",1.54796840586538
"Rafael Montero","Ervin Santana",0.974169296006591
"Jacob Faria","Ervin Santana",0.878123848487836
"Robert Gsellman","Ervin Santana",1.33186535518101
"Nick Martinez","Ervin Santana",1.09550853730892
"Joe Biagini","Ervin Santana",1.32695478444698
"Seth Lugo","Ervin Santana",1.31530609210066
"Corey Knebel","Ervin Santana",1.64095544138373
"Michael Wacha","Ervin Santana",1.02171714069272
"German Marquez","Ervin Santana",1.15717298657775
"Lance McCullers","Ervin Santana",1.90340135372675
"Jose Berrios","Ervin Santana",1.10938368154404
"Luis Castillo","Ervin Santana",1.57349510511776
"Antonio Senzatela","Ervin Santana",0.984963149452261
"Luis Severino","Ervin Santana",0.980333645581362
"Kenta Maeda","Ervin Santana",0.812556877611003
"Chad Kuhl","Ervin Santana",1.27222055006349
"Zack Godley","Ervin Santana",1.59775069989186
"Austin Pruitt","Ervin Santana",0.991041391966726
"Jeff Hoffman","Ervin Santana",1.21361984169633
"Dinelson Lamet","Ervin Santana",0.748684210961734
"Jesse Hahn","Ervin Santana",1.55896344364408
"Zach Davies","Ervin Santana",1.66139893943275
"Scott Feldman","Ervin Santana",1.3693323360475
"Mike Leake","Ervin Santana",1.59730537160847
"Trevor Cahill","Ervin Santana",1.81293146526767
"Kendall Graveman","Ervin Santana",1.48511441287587
"Jake Arrieta","Ervin Santana",1.33214453774804
"Joe Ross","Ervin Santana",0.78647675392951
"Mike Pelfrey","Ervin Santana",1.85675943811779
"Bartolo Colon","Matt Cain",1.44078209833463
"Bronson Arroyo","Matt Cain",1.5799884500944
"R. A. Dickey","Matt Cain",1.94924078773651
"John Lackey","Matt Cain",0.981139523760019
"Adam Wainwright","Matt Cain",1.12779534926825
"Zack Greinke","Matt Cain",0.988960059737283
"Ervin Santana","Matt Cain",1.44890613450385
"Matt Cain","Matt Cain",0
"Felix Hernandez","Matt Cain",0.795518256009307
"Yusmeiro Petit","Matt Cain",1.11440810493364
"Justin Verlander","Matt Cain",1.4590656391995
"Ubaldo Jimenez","Matt Cain",1.10582321298581
"Jason Hammel","Matt Cain",1.23960450442588
"Anibal Sanchez","Matt Cain",1.10462582583177
"Brandon McCarthy","Matt Cain",1.22099171278093
"Ricky Nolasco","Matt Cain",0.818742019191659
"Jesse Chavez","Matt Cain",0.940908881177238
"Corey Kluber","Matt Cain",1.18428741481976
"James Shields","Matt Cain",0.919474334234491
"Carlos Torres","Matt Cain",1.73407302398214
"Edinson Volquez","Matt Cain",1.22630878190403
"Charlie Morton","Matt Cain",1.33092730175018
"Yovani Gallardo","Matt Cain",1.25129919993732
"Ian Kennedy","Matt Cain",1.14082871429463
"Max Scherzer","Matt Cain",1.14888091058589
"Miguel Gonzalez","Matt Cain",0.811770167126019
"Johnny Cueto","Matt Cain",1.14863840164902
"Lance Lynn","Matt Cain",1.32931488539683
"Josh Tomlin","Matt Cain",0.966425700150209
"Marco Estrada","Matt Cain",2.0511541927289
"Ivan Nova","Matt Cain",1.23539381732508
"Jhoulys Chacin","Matt Cain",0.91347548565757
"Carlos Carrasco","Matt Cain",1.10172948700165
"Jeremy Hellickson","Matt Cain",1.20411907659227
"Andrew Cashner","Matt Cain",1.33615693939559
"Craig Stammen","Matt Cain",1.0404763863285
"Matt Garza","Matt Cain",1.01679822575128
"J. C. Ramirez","Matt Cain",1.47182992306677
"Michael Pineda","Matt Cain",1.38020212251163
"Chris Tillman","Matt Cain",0.968577428948161
"Chris Archer","Matt Cain",1.77890587689378
"Kyle Gibson","Matt Cain",0.996265841404332
"Alex Cobb","Matt Cain",1.06104960491794
"Jeff Samardzija","Matt Cain",1.20300440473531
"Chase Anderson","Matt Cain",1.26198906967226
"Brad Peacock","Matt Cain",1.23856518310923
"Wily Peralta","Matt Cain",1.61911944980139
"Yu Darvish","Matt Cain",1.45141156807585
"Danny Salazar","Matt Cain",1.6565126338143
"Matt Harvey","Matt Cain",1.37722294081047
"Jimmy Nelson","Matt Cain",1.26119581766746
"Rick Porcello","Matt Cain",0.673016921759644
"Jordan Zimmermann","Matt Cain",1.18004934382492
"Julio Teheran","Matt Cain",0.840524180615191
"Matt Shoemaker","Matt Cain",1.29983316857759
"Tim Adleman","Matt Cain",1.19185605296646
"Erasmo Ramirez","Matt Cain",1.29434502211837
"Tyler Chatwood","Matt Cain",1.50354749191675
